#ID-Device;1;67;295;0;SAM
#ID-Device;2;67;122;0;SAM
#ID-Device;3;111;209;0;SAM
#ID-Device;4;111;36;0;SAM
#ID-Device;5;155;295;0;SAM
#ID-Device;6;155;122;0;SAM
#ID-Device;7;199;209;0;SAM
#ID-Device;8;199;36;0;SAM
#ID-Device;9;243;295;0;SAM
#ID-Device;10;243;122;0;SAM
#ID-Device;11;287;209;0;SAM
#ID-Device;12;287;36;0;SAM
#ID-Device;13;330;295;0;SAM
#ID-Device;14;330;122;0;SAM
#ID-Device;15;374;209;0;SAM
#ID-Device;16;374;36;0;SAM
#ID-Device;17;418;295;0;SAM
#ID-Device;18;418;122;0;SAM
#ID-Device;19;462;209;0;SAM
#ID-Device;20;462;36;0;SAM
#ID-Device;21;506;295;0;SAM
#ID-Device;22;506;122;0;SAM
#ID-Device;23;550;209;0;SAM
#ID-Device;24;550;36;0;SAM
#ID-Device;25;0;0;0;SAM
#ID-Device;26;0;0;0;SAM
#ID-Device;27;0;0;0;SAM
#ID-Device;28;0;0;0;SAM
#ID-Device;29;0;0;0;SAM
#ID-Device;30;0;0;0;SAM
#ID-Device;31;0;0;0;SAM
#ID-Device;32;0;0;0;SAM
43021.6323674653;041940CA08;Cohort1-3;7;202;;;1;
43021.6323709607;041940CA08;Cohort1-3;3;200;;;1;
43021.6323702778;041940CA08;Cohort1-3;5;307;;;1;
43021.6323724769;041940CA08;Cohort1-3;1;202;;;1;
43021.632374294;041940C59A;Cohort 1-2;9;189;;;1;
43021.6323753125;041940CA08;Cohort1-3;5;166;;;1;
43021.6323777315;041940CA08;Cohort1-3;1;162;;;1;
43021.6323785532;041940CA08;Cohort1-3;5;314;;;1;
43021.6323839815;041940CA08;Cohort1-3;3;228;;;1;
43021.6323835069;041940CA08;Cohort1-3;5;315;;;1;
43021.6323861458;041940CA08;Cohort1-3;7;199;;;1;
43021.6323889236;041940CA08;Cohort1-3;5;318;;;1;
43021.6323920833;041940CA08;Cohort1-3;7;201;;;1;
43021.6323934375;041940CA08;Cohort1-3;5;315;;;1;
43021.6323959722;041940CA08;Cohort1-3;1;201;;;1;
43021.6323987616;041940CA08;Cohort1-3;5;170;;;1;
43021.6323987616;041940C59A;Cohort 1-2;9;211;;;1;
43021.6323992245;041940CA08;Cohort1-3;3;211;;;1;
43021.6324012037;041940CA08;Cohort1-3;1;172;;;1;
43021.632403669;041940CA08;Cohort1-3;5;161;;;1;
43021.6324027199;041940CA08;Cohort1-3;3;314;;;1;
43021.6324068287;041940CA08;Cohort1-3;5;330;;;1;
43021.6324101852;041940CA08;Cohort1-3;1;199;;;1;
43021.6324118171;041940CA08;Cohort1-3;5;312;;;1;
43021.6324134606;041940CA08;Cohort1-3;3;212;;;1;
43021.6324167708;041940CA08;Cohort1-3;5;314;;;1;
43021.6324182523;041940CA08;Cohort1-3;3;227;;;1;
43021.6324222106;041940CA08;Cohort1-3;3;174;;;1;
43021.6324217361;041940CA08;Cohort1-3;5;313;;;1;
43021.6324235185;041940CA08;Cohort1-3;7;242;;;1;
43021.6324258449;041940CA08;Cohort1-3;4;205;;;1;
43021.632426794;041940CA08;Cohort1-3;5;220;;;1;
43021.6324277431;041940C59A;Cohort 1-2;9;199;;;1;
43021.6324288773;041940CA08;Cohort1-3;1;202;;;1;
43021.6324316782;041940C59A;Cohort 1-2;9;175;;;1;
43021.6324305208;041940CA08;Cohort1-3;5;315;;;1;
43021.6324361806;041940C59A;Cohort 1-2;9;225;;;1;
43021.6324353009;041940CA08;Cohort1-3;5;342;;;1;
43021.6324383102;041940CA08;Cohort1-3;1;210;;;1;
43021.6324412153;041940C59A;Cohort 1-2;9;180;;;1;
43021.6324402778;041940CA08;Cohort1-3;5;314;;;1;
43021.6324457523;041940C59A;Cohort 1-2;9;202;;;1;
43021.6324452315;041940CA08;Cohort1-3;5;316;;;1;
43021.6324493981;041940C59A;Cohort 1-2;9;201;;;1;
43021.6324501968;041940CA08;Cohort1-3;5;228;;;1;
43021.6324523727;041940CA08;Cohort1-3;1;200;;;1;
43021.632455162;041940CA08;Cohort1-3;5;185;;;1;
43021.6324556597;041940C59A;Cohort 1-2;9;183;;;1;
43021.6324556597;041940CA08;Cohort1-3;3;224;;;1;
43021.6324587269;041940CA08;Cohort1-3;5;306;;;1;
43021.632463588;041940CA08;Cohort1-3;5;316;;;1;
43021.6324650694;041940CA08;Cohort1-3;3;228;;;1;
43021.632466412;041940CA08;Cohort1-3;1;227;;;1;
43021.6324685648;041940CA08;Cohort1-3;5;315;;;1;
43021.6324734722;041940CA08;Cohort1-3;4;240;;;1;
43021.6324745023;041940CA08;Cohort1-3;3;199;;;1;
43021.6324739352;041940CA08;Cohort1-3;5;295;;;1;
43021.6324757639;041940CA08;Cohort1-3;7;202;;;1;
43021.6324785532;041940CA08;Cohort1-3;5;208;;;1;
43021.6324804861;041940CA08;Cohort1-3;1;202;;;1;
43021.6324821412;041940CA08;Cohort1-3;5;315;;;1;
43021.6324852778;041940CA08;Cohort1-3;1;201;;;1;
43021.6324880787;041940C59A;Cohort 1-2;9;188;;;1;
43021.6324870949;041940CA08;Cohort1-3;5;316;;;1;
43021.6324925231;041940CA08;Cohort1-3;4;169;;;1;
43021.6324931713;041940CA08;Cohort1-3;3;200;;;1;
43021.6324920602;041940CA08;Cohort1-3;5;338;;;1;
43021.6324970255;041940CA08;Cohort1-3;5;318;;;1;
43021.6324993403;041940CA08;Cohort1-3;1;201;;;1;
43021.6325021296;041940CA08;Cohort1-3;5;191;;;1;
43021.6325026042;041940CA08;Cohort1-3;3;200;;;1;
43021.6325056366;041940CA08;Cohort1-3;5;314;;;1;
43021.6325073958;041940CA08;Cohort1-3;3;203;;;1;
43021.6325105903;041940CA08;Cohort1-3;5;315;;;1;
43021.632516875;041940CA08;Cohort1-3;10;200;;;1;
43021.6325155671;041940CA08;Cohort1-3;5;354;;;1;
43021.632520544;041940CA08;Cohort1-3;5;315;;;1;
43021.6325249306;041940CA08;Cohort1-3;3;317;;;1;
43021.6325254977;041940CA08;Cohort1-3;5;317;;;1;
43021.6325296181;041940CA08;Cohort1-3;5;290;;;1;
43021.6325309375;041940C59A;Cohort 1-2;9;215;;;1;
43021.6325314005;041940CA08;Cohort1-3;3;175;;;1;
43021.6325319097;041940CA08;Cohort1-3;1;201;;;1;
43021.6325347106;041940CA08;Cohort1-3;5;277;;;1;
43021.6325392477;041940CA08;Cohort1-3;5;314;;;1;
43021.632544213;041940CA08;Cohort1-3;5;319;;;1;
43021.6325491782;041940CA08;Cohort1-3;5;214;;;1;
43021.6325511806;041940CA08;Cohort1-3;7;201;;;1;
43021.6325528125;041940CA08;Cohort1-3;5;316;;;1;
43021.6325543866;041940CA08;Cohort1-3;3;221;;;1;
43021.6325553819;041940CA08;Cohort1-3;2;200;;;1;
43021.6325559838;041940CA08;Cohort1-3;7;229;;;1;
43021.6325581597;041940CA08;Cohort1-3;5;280;;;1;
43021.6325598495;041940CA08;Cohort1-3;1;201;;;1;
43021.6325627315;041940CA08;Cohort1-3;5;315;;;1;
43021.6325676968;041940CA08;Cohort1-3;5;315;;;1;
43021.6325718981;041940CA08;Cohort1-3;3;201;;;1;
43021.6325726736;041940CA08;Cohort1-3;5;202;;;1;
43021.6325754861;041940CA08;Cohort1-3;1;163;;;1;
43021.6325763079;041940CA08;Cohort1-3;5;315;;;1;
43021.6325812616;041940CA08;Cohort1-3;5;315;;;1;
43021.6325862269;041940CA08;Cohort1-3;5;314;;;1;
43021.6325891088;041940CA08;Cohort1-3;1;221;;;1;
43021.6325905787;041940CA08;Cohort1-3;3;228;;;1;
43021.6325912037;041940CA08;Cohort1-3;5;313;;;1;
43021.6325927431;041940CA08;Cohort1-3;6;220;;;1;
43021.6325961574;041940CA08;Cohort1-3;5;316;;;1;
43021.6325977894;041940CA08;Cohort1-3;7;216;;;1;
43021.6326002894;041940CA08;Cohort1-3;5;289;;;1;
43021.6326049306;041940CA08;Cohort1-3;5;315;;;1;
43021.6326098958;041940CA08;Cohort1-3;5;317;;;1;
43021.6326115857;041940CA08;Cohort1-3;3;210;;;1;
43021.6326155903;041940C59A;Cohort 1-2;9;202;;;1;
43021.6326148727;041940CA08;Cohort1-3;5;317;;;1;
43021.632619838;041940CA08;Cohort1-3;5;200;;;1;
43021.6326203935;041940C59A;Cohort 1-2;9;200;;;1;
43021.6326211111;041940CA08;Cohort1-3;7;316;;;1;
43021.6326234722;041940CA08;Cohort1-3;5;316;;;1;
43021.6326253125;041940C59A;Cohort 1-2;9;198;;;1;
43021.6326284491;041940CA08;Cohort1-3;5;316;;;1;
43021.6326302778;041940CA08;Cohort1-3;3;201;;;1;
43021.6326334028;041940CA08;Cohort1-3;5;315;;;1;
43021.6326383796;041940CA08;Cohort1-3;5;314;;;1;
43021.6326413773;041940CA08;Cohort1-3;1;210;;;1;
43021.6326433333;041940CA08;Cohort1-3;5;199;;;1;
43021.6326443287;041940CA08;Cohort1-3;3;201;;;1;
43021.632648125;041940CA08;Cohort1-3;5;200;;;1;
43021.6326496528;041940CA08;Cohort1-3;1;225;;;1;
43021.632651794;041940CA08;Cohort1-3;5;315;;;1;
43021.63265375;041940CA08;Cohort1-3;3;201;;;1;
43021.6326567361;041940CA08;Cohort1-3;5;316;;;1;
43021.632661713;041940CA08;Cohort1-3;5;315;;;1;
43021.6326666551;041940CA08;Cohort1-3;5;316;;;1;
43021.6326681829;041940C59A;Cohort 1-2;9;225;;;1;
43021.6326716435;041940CA08;Cohort1-3;5;202;;;1;
43021.632672963;041940CA08;Cohort1-3;1;241;;;1;
43021.6326752778;041940CA08;Cohort1-3;5;315;;;1;
43021.6326802431;041940CA08;Cohort1-3;5;314;;;1;
43021.632681713;041940CA08;Cohort1-3;3;229;;;1;
43021.6326851968;041940CA08;Cohort1-3;5;315;;;1;
43021.6326868634;041940C59A;Cohort 1-2;9;211;;;1;
43021.6326899653;041940CA08;Cohort1-3;3;200;;;1;
43021.6326913079;041940CA08;Cohort1-3;6;200;;;1;
43021.6326904398;041940CA08;Cohort1-3;5;316;;;1;
43021.6326928009;041940CA08;Cohort1-3;1;200;;;1;
43021.6326955903;041940C59A;Cohort 1-2;9;160;;;1;
43021.6326955903;041940CA08;Cohort1-3;5;200;;;1;
43021.6326999306;041940CA08;Cohort1-3;5;199;;;1;
43021.6327003819;041940C59A;Cohort 1-2;9;201;;;1;
43021.6327008449;041940CA08;Cohort1-3;3;201;;;1;
43021.6327036343;041940CA08;Cohort1-3;5;310;;;1;
43021.6327053588;041940CA08;Cohort1-3;3;202;;;1;
43021.6327085417;041940CA08;Cohort1-3;5;315;;;1;
43021.6327147801;041940CA08;Cohort1-3;3;200;;;1;
43021.6327134954;041940CA08;Cohort1-3;5;351;;;1;
43021.6327195833;041940CA08;Cohort1-3;3;200;;;1;
43021.6327184722;041940CA08;Cohort1-3;5;341;;;1;
43021.6327232176;041940CA08;Cohort1-3;3;200;;;1;
43021.6327236921;041940CA08;Cohort1-3;5;200;;;1;
43021.6327270718;041940CA08;Cohort1-3;5;317;;;1;
43021.6327302546;041940CA08;Cohort1-3;7;202;;;1;
43021.6327320486;041940CA08;Cohort1-3;5;313;;;1;
43021.632738287;041940C59A;Cohort 1-2;9;200;;;1;
43021.6327370023;041940CA08;Cohort1-3;5;353;;;1;
43021.6327392593;041940CA08;Cohort1-3;1;201;;;1;
43021.6327430556;041940CA08;Cohort1-3;3;202;;;1;
43021.6327420486;041940CA08;Cohort1-3;5;330;;;1;
43021.6327467245;041940CA08;Cohort1-3;3;210;;;1;
43021.6327477315;041940C59A;Cohort 1-2;9;201;;;1;
43021.6327471991;041940CA08;Cohort1-3;5;291;;;1;
43021.6327486921;041940CA08;Cohort1-3;1;202;;;1;
43021.6327510301;041940CA08;Cohort1-3;5;291;;;1;
43021.6327525347;041940C59A;Cohort 1-2;9;201;;;1;
43021.6327529861;041940CA08;Cohort1-3;3;203;;;1;
43021.6327558102;041940CA08;Cohort1-3;5;305;;;1;
43021.6327611343;041940CA08;Cohort1-3;3;183;;;1;
43021.6327606713;041940CA08;Cohort1-3;5;315;;;1;
43021.6327627662;041940CA08;Cohort1-3;1;200;;;1;
43021.6327668866;041940CA08;Cohort1-3;3;200;;;1;
43021.6327656366;041940CA08;Cohort1-3;5;348;;;1;
43021.6327705903;041940CA08;Cohort1-3;5;201;;;1;
43021.6327753935;041940CA08;Cohort1-3;5;201;;;1;
43021.6327758681;041940C59A;Cohort 1-2;9;200;;;1;
43021.6327767245;041940CA08;Cohort1-3;7;243;;;1;
43021.6327790394;041940CA08;Cohort1-3;5;315;;;1;
43021.6327809375;041940CA08;Cohort1-3;3;202;;;1;
43021.6327815394;041940CA08;Cohort1-3;7;200;;;1;
43021.6327843287;041940C59A;Cohort 1-2;9;181;;;1;
43021.6327843287;041940CA08;Cohort1-3;5;286;;;1;
43021.6327889699;041940CA08;Cohort1-3;5;316;;;1;
43021.6327903704;041940CA08;Cohort1-3;3;236;;;1;
43021.6327939699;041940CA08;Cohort1-3;5;312;;;1;
43021.632798912;041940CA08;Cohort1-3;5;200;;;1;
43021.6328037037;041940CA08;Cohort1-3;5;216;;;1;
43021.6328057407;041940CA08;Cohort1-3;1;227;;;1;
43021.632807338;041940CA08;Cohort1-3;5;314;;;1;
43021.6328078935;041940CA08;Cohort1-3;3;315;;;1;
43021.6328123032;041940CA08;Cohort1-3;5;315;;;1;
43021.6328140162;041940CA08;Cohort1-3;3;207;;;1;
43021.6328151736;041940CA08;Cohort1-3;1;221;;;1;
43021.6328172685;041940CA08;Cohort1-3;5;316;;;1;
43021.6328226968;041940C59A;Cohort 1-2;9;182;;;1;
43021.6328234722;041940CA08;Cohort1-3;3;199;;;1;
43021.6328222222;041940CA08;Cohort1-3;5;347;;;1;
43021.6328271991;041940CA08;Cohort1-3;5;200;;;1;
43021.6328262384;041940C59A;Cohort 1-2;9;325;;;1;
43021.6328308333;041940CA08;Cohort1-3;5;316;;;1;
43021.6328338657;041940CA08;Cohort1-3;1;209;;;1;
43021.6328358102;041940CA08;Cohort1-3;5;317;;;1;
43021.6328383912;041940CA08;Cohort1-3;7;202;;;1;
43021.6328412037;041940CA08;Cohort1-3;5;278;;;1;
43021.6328431944;041940CA08;Cohort1-3;7;202;;;1;
43021.632843669;041940CA08;Cohort1-3;1;202;;;1;
43021.6328467477;041940CA08;Cohort1-3;3;201;;;1;
43021.6328460069;041940CA08;Cohort1-3;5;305;;;1;
43021.63285;041940C59A;Cohort 1-2;9;165;;;1;
43021.6328509259;041940CA08;Cohort1-3;5;195;;;1;
43021.632850463;041940CA08;Cohort1-3;3;309;;;1;
43021.6328527199;041940CA08;Cohort1-3;1;202;;;1;
43021.6328545023;041940CA08;Cohort1-3;5;301;;;1;
43021.6328572454;041940CA08;Cohort1-3;7;219;;;1;
43021.6328593056;041940CA08;Cohort1-3;5;315;;;1;
43021.6328642824;041940CA08;Cohort1-3;5;314;;;1;
43021.6328657755;041940CA08;Cohort1-3;3;225;;;1;
43021.6328692477;041940CA08;Cohort1-3;5;315;;;1;
43021.6328697107;041940CA08;Cohort1-3;3;314;;;1;
43021.6328742014;041940CA08;Cohort1-3;5;315;;;1;
43021.6328760301;041940CA08;Cohort1-3;1;238;;;1;
43021.6328783102;041940CA08;Cohort1-3;5;289;;;1;
43021.6328834491;041940C59A;Cohort 1-2;9;189;;;1;
43021.6328829861;041940CA08;Cohort1-3;5;314;;;1;
43021.6328884375;041940C59A;Cohort 1-2;9;174;;;1;
43021.6328884375;041940CA08;Cohort1-3;3;214;;;1;
43021.6328879514;041940CA08;Cohort1-3;5;315;;;1;
43021.6328929051;041940CA08;Cohort1-3;5;316;;;1;
43021.6328970486;041940CA08;Cohort1-3;5;286;;;1;
43021.6329016667;041940CA08;Cohort1-3;5;315;;;1;
43021.6329039236;041940CA08;Cohort1-3;2;201;;;1;
43021.6329043866;041940CA08;Cohort1-3;1;202;;;1;
43021.6329067245;041940CA08;Cohort1-3;4;196;;;1;
43021.6329067245;041940CA08;Cohort1-3;5;308;;;1;
43021.6329116204;041940CA08;Cohort1-3;5;316;;;1;
43021.6329145718;041940CA08;Cohort1-3;1;214;;;1;
43021.6329165857;041940CA08;Cohort1-3;5;315;;;1;
43021.6329206944;041940CA08;Cohort1-3;5;288;;;1;
43021.6329228356;041940CA08;Cohort1-3;1;201;;;1;
43021.632925625;041940CA08;Cohort1-3;5;292;;;1;
43021.6329303009;041940CA08;Cohort1-3;5;316;;;1;
43021.6329352778;041940CA08;Cohort1-3;5;318;;;1;
43021.6329402431;041940CA08;Cohort1-3;5;199;;;1;
43021.6329415162;041940CA08;Cohort1-3;1;201;;;1;
43021.6329443171;041940CA08;Cohort1-3;3;174;;;1;
43021.6329443171;041940CA08;Cohort1-3;5;278;;;1;
43021.6329488426;041940CA08;Cohort1-3;5;315;;;1;
43021.632950787;041940C59A;Cohort 1-2;9;199;;;1;
43021.6329545023;041940C59A;Cohort 1-2;9;233;;;1;
43021.6329535532;041940CA08;Cohort1-3;3;315;;;1;
43021.6329540162;041940CA08;Cohort1-3;5;319;;;1;
43021.6329567245;041940CA08;Cohort1-3;1;218;;;1;
43021.6329587847;041940CA08;Cohort1-3;5;314;;;1;
43021.63296375;041940CA08;Cohort1-3;5;200;;;1;
43021.6329685417;041940CA08;Cohort1-3;5;201;;;1;
43021.6329721759;041940CA08;Cohort1-3;5;320;;;1;
43021.6329754051;041940CA08;Cohort1-3;1;200;;;1;
43021.6329771412;041940CA08;Cohort1-3;5;315;;;1;
43021.6329801157;041940CA08;Cohort1-3;7;213;;;1;
43021.6329821065;041940CA08;Cohort1-3;5;316;;;1;
43021.6329835417;041940C59A;Cohort 1-2;9;231;;;1;
43021.632984838;041940CA08;Cohort1-3;1;234;;;1;
43021.6329883218;041940C59A;Cohort 1-2;9;202;;;1;
43021.6329870949;041940CA08;Cohort1-3;5;348;;;1;
43021.6329919676;041940CA08;Cohort1-3;3;201;;;1;
43021.6329924421;041940C59A;Cohort 1-2;9;201;;;1;
43021.6329924421;041940CA08;Cohort1-3;5;201;;;1;
43021.6329956944;041940CA08;Cohort1-3;5;315;;;1;
43021.6330014005;041940C59A;Cohort 1-2;9;225;;;1;
43021.6330006482;041940CA08;Cohort1-3;5;330;;;1;
43021.6330035301;041940CA08;Cohort1-3;1;220;;;1;
43021.6330056018;041940CA08;Cohort1-3;5;316;;;1;
43021.6330105787;041940CA08;Cohort1-3;5;316;;;1;
43021.6330129745;041940CA08;Cohort1-3;1;201;;;1;
43021.6330157639;041940CA08;Cohort1-3;5;181;;;1;
43021.6330191898;041940CA08;Cohort1-3;5;317;;;1;
43021.6330212616;041940C59A;Cohort 1-2;9;201;;;1;
43021.6330223843;041940CA08;Cohort1-3;1;326;;;1;
43021.6330241435;041940CA08;Cohort1-3;5;315;;;1;
43021.6330256944;041940CA08;Cohort1-3;3;223;;;1;
43021.6330261574;041940C59A;Cohort 1-2;9;224;;;1;
43021.6330292245;041940CA08;Cohort1-3;5;304;;;1;
43021.6330319907;041940CA08;Cohort1-3;1;221;;;1;
43021.6330340741;041940CA08;Cohort1-3;5;315;;;1;
43021.6330358565;041940CA08;Cohort1-3;7;201;;;1;
43021.6330367824;041940CA08;Cohort1-3;1;235;;;1;
43021.6330390393;041940CA08;Cohort1-3;5;200;;;1;
43021.6330404167;041940CA08;Cohort1-3;1;201;;;1;
43021.6330438426;041940CA08;Cohort1-3;5;200;;;1;
43021.6330447222;041940C59A;Cohort 1-2;9;201;;;1;
43021.6330480787;041940CA08;Cohort1-3;6;192;;;1;
43021.6330476042;041940CA08;Cohort1-3;5;304;;;1;
43021.6330536343;041940CA08;Cohort1-3;3;220;;;1;
43021.6330524537;041940CA08;Cohort1-3;5;323;;;1;
43021.633054537;041940CA08;Cohort1-3;7;200;;;1;
43021.6330557176;041940CA08;Cohort1-3;2;200;;;1;
43021.6330574074;041940CA08;Cohort1-3;5;315;;;1;
43021.6330593287;041940CA08;Cohort1-3;7;200;;;1;
43021.6330602546;041940CA08;Cohort1-3;1;229;;;1;
43021.6330623843;041940CA08;Cohort1-3;5;315;;;1;
43021.633067338;041940CA08;Cohort1-3;5;201;;;1;
43021.6330709375;041940CA08;Cohort1-3;2;199;;;1;
43021.6330714005;041940CA08;Cohort1-3;5;292;;;1;
43021.6330743056;041940CA08;Cohort1-3;1;211;;;1;
43021.6330757986;041940CA08;Cohort1-3;3;202;;;1;
43021.6330762731;041940CA08;Cohort1-3;5;286;;;1;
43021.6330773148;041940C59A;Cohort 1-2;9;237;;;1;
43021.6330809144;041940CA08;Cohort1-3;5;315;;;1;
43021.63308375;041940CA08;Cohort1-3;1;223;;;1;
43021.633086794;041940C59A;Cohort 1-2;9;194;;;1;
43021.6330858681;041940CA08;Cohort1-3;5;316;;;1;
43021.6330899884;041940CA08;Cohort1-3;3;191;;;1;
43021.6330908449;041940CA08;Cohort1-3;5;200;;;1;
43021.6330944792;041940CA08;Cohort1-3;5;330;;;1;
43021.6330978125;041940CA08;Cohort1-3;1;208;;;1;
43021.6330992824;041940CA08;Cohort1-3;3;200;;;1;
43021.6330997454;041940CA08;Cohort1-3;5;291;;;1;
43021.6331023148;041940CA08;Cohort1-3;7;234;;;1;
43021.6331040972;041940CA08;Cohort1-3;3;200;;;1;
43021.6331054861;041940C59A;Cohort 1-2;9;195;;;1;
43021.6331045486;041940CA08;Cohort1-3;5;317;;;1;
43021.6331072222;041940CA08;Cohort1-3;1;226;;;1;
43021.6331103009;041940CA08;Cohort1-3;3;177;;;1;
43021.6331093634;041940CA08;Cohort1-3;5;317;;;1;
43021.6331143403;041940CA08;Cohort1-3;5;315;;;1;
43021.6331166667;041940CA08;Cohort1-3;1;200;;;1;
43021.6331184606;041940C59A;Cohort 1-2;9;191;;;1;
43021.633119456;041940CA08;Cohort1-3;5;187;;;1;
43021.6331229282;041940CA08;Cohort1-3;3;200;;;1;
43021.6331233912;041940CA08;Cohort1-3;5;274;;;1;
43021.6331260764;041940CA08;Cohort1-3;1;226;;;1;
43021.6331277431;041940CA08;Cohort1-3;3;202;;;1;
43021.6331291667;041940C59A;Cohort 1-2;9;177;;;1;
43021.6331282176;041940CA08;Cohort1-3;5;300;;;1;
43021.6331328704;041940CA08;Cohort1-3;5;314;;;1;
43021.6331349074;041940CA08;Cohort1-3;7;236;;;1;
43021.6331355093;041940CA08;Cohort1-3;1;225;;;1;
43021.6331371759;041940CA08;Cohort1-3;3;313;;;1;
43021.6331381134;041940CA08;Cohort1-3;5;293;;;1;
43021.6331419792;041940CA08;Cohort1-3;5;296;;;1;
43021.6331449306;041940CA08;Cohort1-3;1;200;;;1;
43021.6331466204;041940CA08;Cohort1-3;5;313;;;1;
43021.6331497569;041940CA08;Cohort1-3;1;199;;;1;
43021.6331525463;041940CA08;Cohort1-3;3;201;;;1;
43021.6331515625;041940CA08;Cohort1-3;5;326;;;1;
43021.6331565509;041940CA08;Cohort1-3;5;320;;;1;
43021.6331608102;041940CA08;Cohort1-3;3;200;;;1;
43021.6331615278;041940CA08;Cohort1-3;5;200;;;1;
43021.6331626505;041940C59A;Cohort 1-2;9;201;;;1;
43021.6331654514;041940CA08;Cohort1-3;5;289;;;1;
43021.633171412;041940CA08;Cohort1-3;3;201;;;1;
43021.6331701273;041940CA08;Cohort1-3;5;352;;;1;
43021.6331746759;041940CA08;Cohort1-3;1;173;;;1;
43021.6331762037;041940CA08;Cohort1-3;3;200;;;1;
43021.6331751389;041940CA08;Cohort1-3;5;333;;;1;
43021.6331800579;041940CA08;Cohort1-3;5;319;;;1;
43021.6331850116;041940CA08;Cohort1-3;5;200;;;1;
43021.6331886574;041940CA08;Cohort1-3;5;314;;;1;
